in s,C3 in V
-6.5187200E-04,1.26953E-02
-6.5185280E-04,-1.66016E-02
-6.5183360E-04,-6.83594E-03
-6.5181440E-04,-3.61328E-02
-6.5179520E-04,2.92969E-03
-6.5177600E-04,3.22266E-02
-6.5175680E-04,-1.66016E-02
-6.5173760E-04,-6.83594E-03
-6.5171840E-04,-1.66016E-02
-6.5169920E-04,-6.83594E-03
-6.5168000E-04,-6.83594E-03
-6.5166080E-04,-1.66016E-02
-6.5164160E-04,-6.83594E-03
-6.5162240E-04,-6.83594E-03
-6.5160320E-04,2.24609E-02
-6.5158400E-04,-6.83594E-03
-6.5156480E-04,-1.66016E-02
-6.5154560E-04,-6.83594E-03
-6.5152640E-04,2.92969E-03
-6.5150720E-04,1.26953E-02
-6.5148800E-04,-6.83594E-03
-6.5146880E-04,-6.83594E-03
-6.5144960E-04,2.24609E-02
-6.5143040E-04,2.92969E-03
-6.5141120E-04,-6.83594E-03
-6.5139200E-04,-6.83594E-03
-6.5137280E-04,2.92969E-03
-6.5135360E-04,-6.83594E-03
-6.5133440E-04,-6.83594E-03
-6.5131520E-04,-1.66016E-02
-6.5129600E-04,-6.83594E-03
-6.5127680E-04,-6.83594E-03
-6.5125760E-04,-6.83594E-03
-6.5123840E-04,-1.66016E-02
-6.5121920E-04,-6.83594E-03
-6.5120000E-04,-6.83594E-03
-6.5118080E-04,-1.66016E-02
-6.5116160E-04,-6.83594E-03
-6.5114240E-04,-6.83594E-03
-6.5112320E-04,2.92969E-03
-6.5110400E-04,2.24609E-02
-6.5108480E-04,-6.83594E-03
-6.5106560E-04,1.26953E-02
-6.5104640E-04,-6.83594E-03
-6.5102720E-04,2.92969E-03
-6.5100800E-04,2.92969E-03
-6.5098880E-04,2.24609E-02
-6.5096960E-04,-6.83594E-03
-6.5095040E-04,-6.83594E-03
-6.5093120E-04,-3.61328E-02
-6.5091200E-04,3.22266E-02
-6.5089280E-04,-1.66016E-02
-6.5087360E-04,-6.83594E-03
-6.5085440E-04,-3.61328E-02
-6.5083520E-04,2.92969E-03
-6.5081600E-04,-1.66016E-02
-6.5079680E-04,-6.83594E-03
-6.5077760E-04,-2.63672E-02
-6.5075840E-04,-2.63672E-02
-6.5073920E-04,-1.66016E-02
-6.5072000E-04,1.26953E-02
-6.5070080E-04,2.92969E-03
-6.5068160E-04,-6.83594E-03
-6.5066240E-04,-3.61328E-02
-6.5064320E-04,2.24609E-02
-6.5062400E-04,-6.83594E-03
-6.5060480E-04,-6.83594E-03
-6.5058560E-04,2.92969E-03
-6.5056640E-04,-6.83594E-03
-6.5054720E-04,3.22266E-02
-6.5052800E-04,-3.61328E-02
-6.5050880E-04,-6.83594E-03
-6.5048960E-04,2.92969E-03
-6.5047040E-04,-4.58984E-02
-6.5045120E-04,1.26953E-02
-6.5043200E-04,-2.63672E-02
-6.5041280E-04,-1.66016E-02
-6.5039360E-04,-6.83594E-03
-6.5037440E-04,-6.83594E-03
-6.5035520E-04,-1.66016E-02
-6.5033600E-04,-2.63672E-02
-6.5031680E-04,2.92969E-03
-6.5029760E-04,-6.83594E-03
-6.5027840E-04,1.26953E-02
-6.5025920E-04,2.92969E-03
-6.5024000E-04,-6.83594E-03
-6.5022080E-04,1.26953E-02
-6.5020160E-04,-2.63672E-02
-6.5018240E-04,2.92969E-03
-6.5016320E-04,3.22266E-02
-6.5014400E-04,-6.83594E-03
-6.5012480E-04,-1.66016E-02
-6.5010560E-04,-2.63672E-02
-6.5008640E-04,-1.66016E-02
-6.5006720E-04,2.24609E-02
-6.5004800E-04,-6.83594E-03
-6.5002880E-04,2.24609E-02
-6.5000960E-04,3.22266E-02
-6.4999040E-04,2.92969E-03
-6.4997120E-04,2.92969E-03
-6.4995200E-04,1.26953E-02
-6.4993280E-04,2.24609E-02
-6.4991360E-04,-6.83594E-03
-6.4989440E-04,-6.83594E-03
-6.4987520E-04,2.92969E-03
-6.4985600E-04,-2.63672E-02
-6.4983680E-04,-6.83594E-03
-6.4981760E-04,-6.83594E-03
-6.4979840E-04,2.92969E-03
-6.4977920E-04,-1.66016E-02
-6.4976000E-04,-6.83594E-03
-6.4974080E-04,-6.83594E-03
-6.4972160E-04,1.26953E-02
-6.4970240E-04,2.24609E-02
-6.4968320E-04,-3.61328E-02
-6.4966400E-04,1.26953E-02
-6.4964480E-04,2.92969E-03
-6.4962560E-04,4.19922E-02
-6.4960640E-04,2.92969E-03
-6.4958720E-04,-6.83594E-03
-6.4956800E-04,-6.83594E-03
-6.4954880E-04,-6.83594E-03
-6.4952960E-04,2.24609E-02
-6.4951040E-04,1.26953E-02
-6.4949120E-04,-1.66016E-02
-6.4947200E-04,-6.83594E-03
-6.4945280E-04,2.24609E-02
-6.4943360E-04,-3.61328E-02
-6.4941440E-04,1.26953E-02
-6.4939520E-04,-6.83594E-03
-6.4937600E-04,-3.61328E-02
-6.4935680E-04,-6.83594E-03
-6.4933760E-04,-1.66016E-02
-6.4931840E-04,2.92969E-03
-6.4929920E-04,-6.83594E-03
-6.4928000E-04,2.24609E-02
-6.4926080E-04,-6.83594E-03
-6.4924160E-04,-2.63672E-02
-6.4922240E-04,2.24609E-02
-6.4920320E-04,-2.63672E-02
-6.4918400E-04,-6.83594E-03
-6.4916480E-04,-6.83594E-03
-6.4914560E-04,-2.63672E-02
-6.4912640E-04,-1.66016E-02
-6.4910720E-04,1.26953E-02
-6.4908800E-04,-2.63672E-02
-6.4906880E-04,2.92969E-03
-6.4904960E-04,-2.63672E-02
-6.4903040E-04,2.24609E-02
-6.4901120E-04,-6.83594E-03
-6.4899200E-04,-2.63672E-02
-6.4897280E-04,1.26953E-02
-6.4895360E-04,-1.66016E-02
-6.4893440E-04,-1.66016E-02
-6.4891520E-04,-6.83594E-03
-6.4889600E-04,2.92969E-03
-6.4887680E-04,-6.83594E-03
-6.4885760E-04,-6.83594E-03
-6.4883840E-04,-1.66016E-02
-6.4881920E-04,-6.83594E-03
-6.4880000E-04,-2.63672E-02
-6.4878080E-04,-6.83594E-03
-6.4876160E-04,3.22266E-02
-6.4874240E-04,-6.83594E-03
-6.4872320E-04,1.26953E-02
-6.4870400E-04,1.26953E-02
-6.4868480E-04,-6.83594E-03
-6.4866560E-04,-6.83594E-03
-6.4864640E-04,-6.83594E-03
-6.4862720E-04,-6.83594E-03
-6.4860800E-04,-6.83594E-03
-6.4858880E-04,1.26953E-02
-6.4856960E-04,1.26953E-02
-6.4855040E-04,-6.83594E-03
-6.4853120E-04,2.24609E-02
-6.4851200E-04,-1.66016E-02
-6.4849280E-04,-1.66016E-02
-6.4847360E-04,2.92969E-03
-6.4845440E-04,-6.83594E-03
-6.4843520E-04,-2.63672E-02
-6.4841600E-04,2.92969E-03
-6.4839680E-04,2.24609E-02
-6.4837760E-04,1.26953E-02
-6.4835840E-04,-3.61328E-02
-6.4833920E-04,2.24609E-02
-6.4832000E-04,-6.83594E-03
-6.4830080E-04,2.92969E-03
-6.4828160E-04,-6.83594E-03
-6.4826240E-04,-1.66016E-02
-6.4824320E-04,2.24609E-02
-6.4822400E-04,2.92969E-03
-6.4820480E-04,-3.61328E-02
-6.4818560E-04,-2.63672E-02
-6.4816640E-04,2.24609E-02
-6.4814720E-04,2.24609E-02
-6.4812800E-04,-6.83594E-03
-6.4810880E-04,1.26953E-02
-6.4808960E-04,-1.66016E-02
-6.4807040E-04,-1.66016E-02
-6.4805120E-04,-6.83594E-03
-6.4803200E-04,3.22266E-02
-6.4801280E-04,2.24609E-02
-6.4799360E-04,1.26953E-02
-6.4797440E-04,1.26953E-02
-6.4795520E-04,4.19922E-02
-6.4793600E-04,2.24609E-02
-6.4791680E-04,2.92969E-03
-6.4789760E-04,-6.83594E-03
-6.4787840E-04,2.24609E-02
-6.4785920E-04,3.22266E-02
-6.4784000E-04,-6.83594E-03
-6.4782080E-04,1.26953E-02
-6.4780160E-04,-6.83594E-03
-6.4778240E-04,1.26953E-02
-6.4776320E-04,-2.63672E-02
-6.4774400E-04,-1.66016E-02
-6.4772480E-04,-6.83594E-03
-6.4770560E-04,-6.83594E-03
-6.4768640E-04,-2.63672E-02
-6.4766720E-04,-6.83594E-03
-6.4764800E-04,2.92969E-03
-6.4762880E-04,2.24609E-02
-6.4760960E-04,1.26953E-02
-6.4759040E-04,-6.83594E-03
-6.4757120E-04,-6.83594E-03
-6.4755200E-04,2.24609E-02
-6.4753280E-04,-6.83594E-03
-6.4751360E-04,-3.61328E-02
-6.4749440E-04,-6.83594E-03
-6.4747520E-04,-2.63672E-02
-6.4745600E-04,2.24609E-02
-6.4743680E-04,1.26953E-02
-6.4741760E-04,2.92969E-03
-6.4739840E-04,2.92969E-03
-6.4737920E-04,1.26953E-02
-6.4736000E-04,3.22266E-02
-6.4734080E-04,2.24609E-02
-6.4732160E-04,-6.83594E-03
-6.4730240E-04,2.24609E-02
-6.4728320E-04,-6.83594E-03
-6.4726400E-04,2.24609E-02
-6.4724480E-04,1.26953E-02
-6.4722560E-04,2.92969E-03
-6.4720640E-04,1.26953E-02
-6.4718720E-04,2.92969E-03
-6.4716800E-04,-3.61328E-02
-6.4714880E-04,-6.83594E-03
-6.4712960E-04,-1.66016E-02
-6.4711040E-04,-6.83594E-03
-6.4709120E-04,-3.61328E-02
-6.4707200E-04,2.92969E-03
-6.4705280E-04,-6.83594E-03
-6.4703360E-04,1.26953E-02
-6.4701440E-04,2.92969E-03
-6.4699520E-04,-6.83594E-03
-6.4697600E-04,1.26953E-02
-6.4695680E-04,2.92969E-03
-6.4693760E-04,-6.83594E-03
-6.4691840E-04,2.24609E-02
-6.4689920E-04,1.26953E-02
-6.4688000E-04,3.22266E-02
-6.4686080E-04,2.92969E-03
-6.4684160E-04,2.92969E-03
-6.4682240E-04,-6.83594E-03
-6.4680320E-04,-6.83594E-03
-6.4678400E-04,2.92969E-03
-6.4676480E-04,1.26953E-02
-6.4674560E-04,-1.66016E-02
-6.4672640E-04,2.92969E-03
-6.4670720E-04,1.26953E-02
-6.4668800E-04,-2.63672E-02
-6.4666880E-04,2.92969E-03
-6.4664960E-04,-4.58984E-02
-6.4663040E-04,-2.63672E-02
-6.4661120E-04,-1.66016E-02
-6.4659200E-04,-6.83594E-03
-6.4657280E-04,1.26953E-02
-6.4655360E-04,1.26953E-02
-6.4653440E-04,-6.83594E-03
-6.4651520E-04,-6.83594E-03
-6.4649600E-04,-2.63672E-02
-6.4647680E-04,-6.83594E-03
-6.4645760E-04,2.24609E-02
-6.4643840E-04,-6.83594E-03
-6.4641920E-04,1.26953E-02
-6.4640000E-04,-6.83594E-03
-6.4638080E-04,-6.83594E-03
-6.4636160E-04,2.92969E-03
-6.4634240E-04,-6.83594E-03
-6.4632320E-04,1.26953E-02
-6.4630400E-04,-6.83594E-03
-6.4628480E-04,2.24609E-02
-6.4626560E-04,-2.63672E-02
-6.4624640E-04,2.92969E-03
-6.4622720E-04,1.26953E-02
-6.4620800E-04,2.24609E-02
-6.4618880E-04,-6.83594E-03
-6.4616960E-04,2.24609E-02
-6.4615040E-04,-6.83594E-03
-6.4613120E-04,-1.66016E-02
-6.4611200E-04,-6.83594E-03
-6.4609280E-04,-2.63672E-02
-6.4607360E-04,-1.66016E-02
-6.4605440E-04,2.24609E-02
-6.4603520E-04,-1.66016E-02
-6.4601600E-04,-6.83594E-03
-6.4599680E-04,2.92969E-03
-6.4597760E-04,-1.66016E-02
-6.4595840E-04,-6.83594E-03
-6.4593920E-04,2.92969E-03
-6.4592000E-04,-1.66016E-02
-6.4590080E-04,2.92969E-03
-6.4588160E-04,-6.83594E-03
-6.4586240E-04,-6.83594E-03
-6.4584320E-04,-2.63672E-02
-6.4582400E-04,-6.83594E-03
-6.4580480E-04,-6.83594E-03
-6.4578560E-04,2.92969E-03
-6.4576640E-04,-6.83594E-03
-6.4574720E-04,-6.83594E-03
-6.4572800E-04,1.26953E-02
-6.4570880E-04,-2.63672E-02
-6.4568960E-04,-6.83594E-03
-6.4567040E-04,-6.83594E-03
-6.4565120E-04,2.92969E-03
-6.4563200E-04,-2.63672E-02
-6.4561280E-04,-1.66016E-02
-6.4559360E-04,-6.83594E-03
-6.4557440E-04,1.26953E-02
-6.4555520E-04,1.26953E-02
-6.4553600E-04,2.24609E-02
-6.4551680E-04,2.24609E-02
-6.4549760E-04,-1.66016E-02
-6.4547840E-04,2.92969E-03
-6.4545920E-04,1.26953E-02
-6.4544000E-04,-6.83594E-03
-6.4542080E-04,-6.83594E-03
-6.4540160E-04,2.24609E-02
-6.4538240E-04,1.26953E-02
-6.4536320E-04,2.92969E-03
-6.4534400E-04,-6.83594E-03
-6.4532480E-04,2.24609E-02
-6.4530560E-04,2.24609E-02
-6.4528640E-04,-2.63672E-02
-6.4526720E-04,1.26953E-02
-6.4524800E-04,-1.66016E-02
-6.4522880E-04,-6.83594E-03
-6.4520960E-04,2.24609E-02
-6.4519040E-04,2.92969E-03
-6.4517120E-04,-6.83594E-03
-6.4515200E-04,-6.83594E-03
-6.4513280E-04,2.92969E-03
-6.4511360E-04,1.26953E-02
-6.4509440E-04,2.92969E-03
-6.4507520E-04,-6.83594E-03
-6.4505600E-04,2.24609E-02
-6.4503680E-04,-1.66016E-02
-6.4501760E-04,-2.63672E-02
-6.4499840E-04,3.22266E-02
-6.4497920E-04,2.24609E-02
-6.4496000E-04,1.26953E-02
-6.4494080E-04,-6.83594E-03
-6.4492160E-04,2.92969E-03
-6.4490240E-04,2.92969E-03
-6.4488320E-04,2.92969E-03
-6.4486400E-04,-6.83594E-03
-6.4484480E-04,2.24609E-02
-6.4482560E-04,1.26953E-02
-6.4480640E-04,2.24609E-02
-6.4478720E-04,1.26953E-02
-6.4476800E-04,2.92969E-03
-6.4474880E-04,-6.83594E-03
-6.4472960E-04,-1.66016E-02
-6.4471040E-04,-1.66016E-02
-6.4469120E-04,2.24609E-02
-6.4467200E-04,2.92969E-03
-6.4465280E-04,-6.83594E-03
-6.4463360E-04,-3.61328E-02
-6.4461440E-04,3.22266E-02
-6.4459520E-04,2.92969E-03
-6.4457600E-04,-2.63672E-02
-6.4455680E-04,-6.83594E-03
-6.4453760E-04,-6.83594E-03
-6.4451840E-04,-6.83594E-03
-6.4449920E-04,2.92969E-03
-6.4448000E-04,2.24609E-02
-6.4446080E-04,-2.63672E-02
-6.4444160E-04,-6.83594E-03
-6.4442240E-04,1.26953E-02
-6.4440320E-04,4.19922E-02
-6.4438400E-04,-1.66016E-02
-6.4436480E-04,3.22266E-02
-6.4434560E-04,2.92969E-03
-6.4432640E-04,-6.83594E-03
-6.4430720E-04,-6.83594E-03
-6.4428800E-04,-3.61328E-02
-6.4426880E-04,2.24609E-02
-6.4424960E-04,2.24609E-02
-6.4423040E-04,-6.83594E-03
-6.4421120E-04,-6.83594E-03
-6.4419200E-04,1.26953E-02
-6.4417280E-04,1.26953E-02
-6.4415360E-04,5.17578E-02
-6.4413440E-04,1.26953E-02
-6.4411520E-04,-6.83594E-03
-6.4409600E-04,-6.83594E-03
-6.4407680E-04,2.24609E-02
-6.4405760E-04,2.92969E-03
-6.4403840E-04,-6.83594E-03
-6.4401920E-04,1.26953E-02
-6.4400000E-04,1.26953E-02
-6.4398080E-04,2.24609E-02
-6.4396160E-04,1.26953E-02
-6.4394240E-04,-6.83594E-03
-6.4392320E-04,2.24609E-02
-6.4390400E-04,-1.66016E-02
-6.4388480E-04,1.26953E-02
-6.4386560E-04,2.24609E-02
-6.4384640E-04,-6.83594E-03
-6.4382720E-04,2.92969E-03
-6.4380800E-04,2.92969E-03
-6.4378880E-04,1.26953E-02
-6.4376960E-04,-6.83594E-03
-6.4375040E-04,-6.83594E-03
-6.4373120E-04,1.26953E-02
-6.4371200E-04,-1.66016E-02
-6.4369280E-04,-3.61328E-02
-6.4367360E-04,-6.83594E-03
-6.4365440E-04,2.92969E-03
-6.4363520E-04,2.92969E-03
-6.4361600E-04,1.26953E-02
-6.4359680E-04,-1.66016E-02
-6.4357760E-04,1.26953E-02
-6.4355840E-04,-2.63672E-02
-6.4353920E-04,3.22266E-02
-6.4352000E-04,-6.83594E-03
-6.4350080E-04,2.92969E-03
-6.4348160E-04,-6.83594E-03
-6.4346240E-04,-1.66016E-02
-6.4344320E-04,2.24609E-02
-6.4342400E-04,-6.83594E-03
-6.4340480E-04,5.17578E-02
-6.4338560E-04,2.92969E-03
-6.4336640E-04,-6.83594E-03
-6.4334720E-04,-1.66016E-02
-6.4332800E-04,3.22266E-02
-6.4330880E-04,2.24609E-02
-6.4328960E-04,2.24609E-02
-6.4327040E-04,4.19922E-02
-6.4325120E-04,2.24609E-02
-6.4323200E-04,-6.83594E-03
-6.4321280E-04,-6.83594E-03
-6.4319360E-04,2.92969E-03
-6.4317440E-04,-1.66016E-02
-6.4315520E-04,-2.63672E-02
-6.4313600E-04,-3.61328E-02
-6.4311680E-04,2.92969E-03
-6.4309760E-04,-6.83594E-03
-6.4307840E-04,-6.83594E-03
-6.4305920E-04,-6.83594E-03
-6.4304000E-04,-1.66016E-02
-6.4302080E-04,2.92969E-03
-6.4300160E-04,1.26953E-02
-6.4298240E-04,-2.63672E-02
-6.4296320E-04,2.92969E-03
-6.4294400E-04,2.92969E-03
-6.4292480E-04,2.92969E-03
-6.4290560E-04,2.92969E-03
-6.4288640E-04,-2.63672E-02
-6.4286720E-04,-3.61328E-02
-6.4284800E-04,3.22266E-02
-6.4282880E-04,-3.61328E-02
-6.4280960E-04,2.24609E-02
-6.4279040E-04,-6.83594E-03
-6.4277120E-04,1.26953E-02
-6.4275200E-04,-6.83594E-03
-6.4273280E-04,-6.83594E-03
-6.4271360E-04,1.26953E-02
-6.4269440E-04,-6.83594E-03
-6.4267520E-04,3.22266E-02
-6.4265600E-04,2.92969E-03
-6.4263680E-04,3.22266E-02
-6.4261760E-04,-6.83594E-03
-6.4259840E-04,-2.63672E-02
-6.4257920E-04,2.92969E-03
-6.4256000E-04,-6.83594E-03
-6.4254080E-04,-6.83594E-03
-6.4252160E-04,2.24609E-02
-6.4250240E-04,-6.83594E-03
-6.4248320E-04,2.92969E-03
-6.4246400E-04,-6.83594E-03
-6.4244480E-04,2.92969E-03
-6.4242560E-04,-1.66016E-02
-6.4240640E-04,1.26953E-02
-6.4238720E-04,-6.83594E-03
-6.4236800E-04,2.92969E-03
-6.4234880E-04,2.92969E-03
-6.4232960E-04,2.24609E-02
-6.4231040E-04,2.24609E-02
-6.4229120E-04,-2.63672E-02
-6.4227200E-04,2.92969E-03
-6.4225280E-04,-6.83594E-03
-6.4223360E-04,1.26953E-02
-6.4221440E-04,2.92969E-03
-6.4219520E-04,-6.83594E-03
-6.4217600E-04,2.92969E-03
-6.4215680E-04,-6.83594E-03
-6.4213760E-04,-2.63672E-02
-6.4211840E-04,1.26953E-02
-6.4209920E-04,3.22266E-02
-6.4208000E-04,-3.61328E-02
-6.4206080E-04,-1.66016E-02
-6.4204160E-04,-6.83594E-03
-6.4202240E-04,2.92969E-03
-6.4200320E-04,1.26953E-02
-6.4198400E-04,2.24609E-02
-6.4196480E-04,1.26953E-02
-6.4194560E-04,1.26953E-02
-6.4192640E-04,3.22266E-02
-6.4190720E-04,-6.83594E-03
-6.4188800E-04,-6.83594E-03
-6.4186880E-04,-6.83594E-03
-6.4184960E-04,-6.83594E-03
-6.4183040E-04,-6.83594E-03
-6.4181120E-04,2.92969E-03
-6.4179200E-04,-6.83594E-03
-6.4177280E-04,-2.63672E-02
-6.4175360E-04,-6.83594E-03
-6.4173440E-04,-6.83594E-03
-6.4171520E-04,-3.61328E-02
-6.4169600E-04,1.26953E-02
-6.4167680E-04,2.92969E-03
-6.4165760E-04,1.26953E-02
-6.4163840E-04,-6.83594E-03
-6.4161920E-04,3.22266E-02
-6.4160000E-04,2.92969E-03
-6.4158080E-04,2.92969E-03
-6.4156160E-04,-6.83594E-03
-6.4154240E-04,2.92969E-03
-6.4152320E-04,-6.83594E-03
-6.4150400E-04,2.92969E-03
-6.4148480E-04,-1.66016E-02
-6.4146560E-04,-1.66016E-02
-6.4144640E-04,4.19922E-02
-6.4142720E-04,-6.83594E-03
-6.4140800E-04,-6.83594E-03
-6.4138880E-04,1.26953E-02
-6.4136960E-04,3.22266E-02
-6.4135040E-04,-6.83594E-03
-6.4133120E-04,-6.83594E-03
-6.4131200E-04,-3.61328E-02
-6.4129280E-04,-6.83594E-03
-6.4127360E-04,1.26953E-02
-6.4125440E-04,1.26953E-02
-6.4123520E-04,-6.83594E-03
-6.4121600E-04,-6.83594E-03
-6.4119680E-04,2.24609E-02
-6.4117760E-04,-6.83594E-03
-6.4115840E-04,2.24609E-02
-6.4113920E-04,-6.83594E-03
-6.4112000E-04,-1.66016E-02
-6.4110080E-04,-1.66016E-02
-6.4108160E-04,-6.83594E-03
-6.4106240E-04,2.24609E-02
-6.4104320E-04,-1.66016E-02
-6.4102400E-04,-2.63672E-02
-6.4100480E-04,-1.66016E-02
-6.4098560E-04,-6.83594E-03
-6.4096640E-04,-2.63672E-02
-6.4094720E-04,2.24609E-02
-6.4092800E-04,-2.63672E-02
-6.4090880E-04,2.92969E-03
-6.4088960E-04,-6.83594E-03
-6.4087040E-04,-6.83594E-03
-6.4085120E-04,1.26953E-02
-6.4083200E-04,3.22266E-02
-6.4081280E-04,2.92969E-03
-6.4079360E-04,-6.83594E-03
-6.4077440E-04,1.26953E-02
-6.4075520E-04,-6.83594E-03
-6.4073600E-04,1.26953E-02
-6.4071680E-04,-6.83594E-03
-6.4069760E-04,2.24609E-02
-6.4067840E-04,2.92969E-03
-6.4065920E-04,2.24609E-02
-6.4064000E-04,2.92969E-03
-6.4062080E-04,-2.63672E-02
-6.4060160E-04,-6.83594E-03
-6.4058240E-04,1.26953E-02
-6.4056320E-04,2.92969E-03
-6.4054400E-04,-6.83594E-03
-6.4052480E-04,1.26953E-02
-6.4050560E-04,-6.83594E-03
-6.4048640E-04,2.24609E-02
-6.4046720E-04,-6.83594E-03
-6.4044800E-04,2.92969E-03
-6.4042880E-04,1.26953E-02
-6.4040960E-04,2.92969E-03
-6.4039040E-04,-6.83594E-03
-6.4037120E-04,1.26953E-02
-6.4035200E-04,-3.61328E-02
-6.4033280E-04,2.92969E-03
-6.4031360E-04,2.92969E-03
-6.4029440E-04,2.24609E-02
-6.4027520E-04,-6.83594E-03
-6.4025600E-04,2.92969E-03
-6.4023680E-04,-6.83594E-03
-6.4021760E-04,2.92969E-03
-6.4019840E-04,2.92969E-03
-6.4017920E-04,-6.83594E-03
-6.4016000E-04,-6.83594E-03
-6.4014080E-04,-6.83594E-03
-6.4012160E-04,-1.66016E-02
-6.4010240E-04,-6.83594E-03
-6.4008320E-04,-2.63672E-02
-6.4006400E-04,-6.83594E-03
-6.4004480E-04,-2.63672E-02
-6.4002560E-04,-6.83594E-03
-6.4000640E-04,-2.63672E-02
-6.3998720E-04,-2.63672E-02
-6.3996800E-04,2.92969E-03
-6.3994880E-04,1.26953E-02
-6.3992960E-04,2.92969E-03
-6.3991040E-04,2.92969E-03
-6.3989120E-04,-6.83594E-03
-6.3987200E-04,-6.83594E-03
-6.3985280E-04,-6.83594E-03
-6.3983360E-04,2.92969E-03
-6.3981440E-04,-6.83594E-03
-6.3979520E-04,-6.83594E-03
-6.3977600E-04,3.22266E-02
-6.3975680E-04,-6.83594E-03
-6.3973760E-04,-6.83594E-03
-6.3971840E-04,4.19922E-02
-6.3969920E-04,2.24609E-02
-6.3968000E-04,2.92969E-03
-6.3966080E-04,2.92969E-03
-6.3964160E-04,-1.66016E-02
-6.3962240E-04,-6.83594E-03
-6.3960320E-04,-3.61328E-02
-6.3958400E-04,2.92969E-03
-6.3956480E-04,-6.83594E-03
-6.3954560E-04,1.26953E-02
-6.3952640E-04,3.22266E-02
-6.3950720E-04,-6.83594E-03
-6.3948800E-04,-2.63672E-02
-6.3946880E-04,-6.83594E-03
-6.3944960E-04,-6.83594E-03
-6.3943040E-04,2.24609E-02
-6.3941120E-04,1.26953E-02
-6.3939200E-04,-6.83594E-03
-6.3937280E-04,-6.83594E-03
-6.3935360E-04,-1.66016E-02
-6.3933440E-04,-1.66016E-02
-6.3931520E-04,1.26953E-02
-6.3929600E-04,-2.63672E-02
-6.3927680E-04,-2.63672E-02
-6.3925760E-04,-3.61328E-02
-6.3923840E-04,3.22266E-02
-6.3921920E-04,-6.83594E-03
-6.3920000E-04,1.26953E-02
-6.3918080E-04,-6.83594E-03
-6.3916160E-04,1.26953E-02
-6.3914240E-04,1.26953E-02
-6.3912320E-04,-2.63672E-02
-6.3910400E-04,-6.83594E-03
-6.3908480E-04,1.26953E-02
-6.3906560E-04,3.22266E-02
-6.3904640E-04,-6.83594E-03
-6.3902720E-04,2.24609E-02
-6.3900800E-04,1.26953E-02
-6.3898880E-04,-1.66016E-02
-6.3896960E-04,-6.83594E-03
-6.3895040E-04,-6.83594E-03
-6.3893120E-04,-6.83594E-03
-6.3891200E-04,2.92969E-03
-6.3889280E-04,2.92969E-03
-6.3887360E-04,-4.58984E-02
-6.3885440E-04,3.22266E-02
-6.3883520E-04,2.24609E-02
-6.3881600E-04,-6.83594E-03
-6.3879680E-04,-1.66016E-02
-6.3877760E-04,2.92969E-03
-6.3875840E-04,2.92969E-03
-6.3873920E-04,2.92969E-03
-6.3872000E-04,2.92969E-03
-6.3870080E-04,-1.66016E-02
-6.3868160E-04,2.92969E-03
-6.3866240E-04,2.92969E-03
-6.3864320E-04,2.92969E-03
-6.3862400E-04,1.26953E-02
-6.3860480E-04,1.26953E-02
-6.3858560E-04,-6.83594E-03
-6.3856640E-04,2.24609E-02
-6.3854720E-04,-6.83594E-03
-6.3852800E-04,-6.83594E-03
-6.3850880E-04,-1.66016E-02
-6.3848960E-04,-6.83594E-03
-6.3847040E-04,-6.83594E-03
-6.3845120E-04,-6.83594E-03
-6.3843200E-04,2.24609E-02
-6.3841280E-04,1.26953E-02
-6.3839360E-04,2.92969E-03
-6.3837440E-04,2.92969E-03
-6.3835520E-04,-6.83594E-03
-6.3833600E-04,-6.83594E-03
-6.3831680E-04,-6.83594E-03
-6.3829760E-04,-2.63672E-02
-6.3827840E-04,1.26953E-02
-6.3825920E-04,1.26953E-02
-6.3824000E-04,-2.63672E-02
-6.3822080E-04,-6.83594E-03
-6.3820160E-04,-6.83594E-03
-6.3818240E-04,-6.83594E-03
-6.3816320E-04,-6.83594E-03
-6.3814400E-04,-6.83594E-03
-6.3812480E-04,-1.66016E-02
-6.3810560E-04,-1.66016E-02
-6.3808640E-04,-6.83594E-03
-6.3806720E-04,-6.83594E-03
-6.3804800E-04,2.92969E-03
-6.3802880E-04,-6.83594E-03
-6.3800960E-04,2.24609E-02
-6.3799040E-04,2.24609E-02
-6.3797120E-04,-6.83594E-03
-6.3795200E-04,1.26953E-02
-6.3793280E-04,-6.83594E-03
-6.3791360E-04,3.22266E-02
-6.3789440E-04,-1.66016E-02
-6.3787520E-04,-3.61328E-02
-6.3785600E-04,1.26953E-02
-6.3783680E-04,-1.66016E-02
-6.3781760E-04,-1.66016E-02
-6.3779840E-04,-6.83594E-03
-6.3777920E-04,2.92969E-03
-6.3776000E-04,-6.83594E-03
-6.3774080E-04,-6.83594E-03
-6.3772160E-04,-6.83594E-03
-6.3770240E-04,4.19922E-02
-6.3768320E-04,-6.83594E-03
-6.3766400E-04,-2.63672E-02
-6.3764480E-04,-1.66016E-02
-6.3762560E-04,-6.83594E-03
-6.3760640E-04,-6.83594E-03
-6.3758720E-04,-6.83594E-03
-6.3756800E-04,-6.83594E-03
-6.3754880E-04,-6.83594E-03
-6.3752960E-04,2.92969E-03
-6.3751040E-04,1.26953E-02
-6.3749120E-04,-6.83594E-03
-6.3747200E-04,2.92969E-03
-6.3745280E-04,-4.58984E-02
-6.3743360E-04,2.92969E-03
-6.3741440E-04,-6.83594E-03
